tweet_created,tweet_id,tweet_content
2022-05-25 20:30:18+00:00,1529560512207667205,@Morning_Joe @morningmika @JoeNBC What exactly did You do about this problem when you were in Congress.  Nothing.… https://t.co/aPQjwu6Chy
2022-05-25 20:30:17+00:00,1529560506914295809,@RajeevMatta @abhijitmajumder Modi doesn't need to answer nething to ne1. He has been going back to electorate ever… https://t.co/V7NtIRxjfd
2022-05-25 20:30:17+00:00,1529560506423463936,@MSNBC MSNBC: the dems control everything president congress and senate…do something…obama was president for 8 year… https://t.co/tGEzU3VruS
2022-05-25 20:30:17+00:00,1529560505588883456,You’re in Congress. Do something. 🤷🏽‍♂️ https://t.co/odH2dkFE1E
2022-05-25 20:30:11+00:00,1529560484390879233,@dfalvy @conor64 Congress has set an age limit. The Second Militia Act of 1792 set the minimum age to be part of th… https://t.co/oxU1VCxrg0
2022-05-25 20:30:10+00:00,1529560477931556865,@laurenboebert But Lauren you’ve proven it can be elected to Congress.
2022-05-25 20:30:10+00:00,1529560476346204164,The #TexasRunoffs kicked off and several exciting progressive candidates have already secured big victories - while… https://t.co/49p1eX9wf5
2022-05-25 20:30:08+00:00,1529560470881030144,US Congress &amp; US District Courts: https://t.co/315EdMXjIX https://t.co/2Cy9C8ZQWO
2022-05-25 20:30:06+00:00,1529560460810506241,@joncoopertweets We needs to see who is not trying to vote for common sense  gun laws in Congress. We needs to see… https://t.co/65I4XNZCND
2022-05-25 20:30:05+00:00,1529560456788168706,"@BrentWelder How ignorant of the Filibuster rule, or any rule in either house of Congress, are you? 
Or are you just a #KochFunded troll?"
2022-05-25 20:30:05+00:00,1529560456716865536,"@modushomes @reedgalen Lol Robert was in Congress and he did fuck all about guns.

But sure, he'll do something as governor."
2022-05-25 20:30:03+00:00,1529560449930383371,"After Reveal reported on soaring rates of intimate partner homicide, the recently reauthorized Violence Against Wom… https://t.co/hkLhqXItC8"
2022-05-25 20:30:03+00:00,1529560447577251841,@burke_doc @waltshaub Agree with you except let's be specific: it's not CONGRESS that is doing nothing. The Democra… https://t.co/CEBpnGFfDJ
2022-05-25 20:30:01+00:00,1529560441155895296,"@royalwinsmid @POTUS not much my mans can do apart from apply pressure to those who can, i.e. congress. Tho rightwi… https://t.co/3MYGwBngok"
2022-05-25 20:30:01+00:00,1529560440380043264,"Hey @SenatorBraun the gun lobby has spent $1,249,967  in support of you. Represent the voters, not the gun lobby, o… https://t.co/8hbC6NkDIl"
2022-05-25 20:30:00+00:00,1529560438027038729,Senate Majority Leader Schumer swiftly set in motion a pair of firearms background-check bills in response to the s… https://t.co/KN9eSVaDuY
2022-05-25 20:30:00+00:00,1529560436755922944,"Dear U.S. #Congress,
Does your moment of silence have a time limit?

Sincerely,
332,403,650+ concerned #US citizens… https://t.co/fnUEuyRpsO"
2022-05-25 20:30:00+00:00,1529560436584112128,For decades Congress has prevented law enforcement officers who regulate firearms from doing its job. That must end. https://t.co/Si87uWR0h9
2022-05-25 20:30:00+00:00,1529560436298899466,"આઝમ ખાનને જામીન અપાવનાર કપિલ સિબલને મળ્યું રાજ્યસભાની બેઠકનું ઇનામ? – નેટીઝન્સમાં ચર્ચા ચાલી

https://t.co/L9Nmf49uvu"
2022-05-25 20:30:00+00:00,1529560435925475328,All Senators and Congress must be required to have sent their kids to public school and have a background check to… https://t.co/gNBY6ksi8o
2022-05-25 20:30:00+00:00,1529560435254382592,"MWL Secretary General Meets with U.S. Congress Delegation
-
https://t.co/qktiC7eI1B https://t.co/2makCI22hi"
2022-05-25 20:30:00+00:00,1529560434990272527,राज्यसभा के लिए नामांकन के बाद कॉन्ग्रेस के बागी गुट G-23 के सदस्य कपिल सिब्बल ने खुलासा किया कि उन्होंने 16 मई को… https://t.co/Cxoy2VNrfP
2022-05-25 20:29:59+00:00,1529560433388138498,"@POTUS  The best course of action is Congress and the senate remove you and your vice president from office, You ar… https://t.co/mFDi6S5z1k"
2022-05-25 20:29:59+00:00,1529560431718805510,"i watched members of congress vote down gun legislation while the parents of dead children stood in the gallery, me… https://t.co/hhaPeg6VtB"
2022-05-25 20:29:57+00:00,1529560423669846018,"My #Missouri Senators don't care about lives outside the uterus. 

(source: https://t.co/Tmfv6m0ehT) https://t.co/p8nZcPNQTV"
2022-05-25 20:29:56+00:00,1529560418208858113,@warriors The answer to that question. Of whether #congress is going to put their love for power over #americanlife… https://t.co/DkA53JOHCz
2022-05-25 20:29:54+00:00,1529560411305037829,"Hey @SenRonJohnson the gun lobby has spent $1,269,486  in support of you. Represent the voters, not the gun lobby,… https://t.co/rH6uAPFcyV"
2022-05-25 20:29:53+00:00,1529560406972596225,@Istiyak10817612 @anjali_dhamania @AmitPat61881310 @asadowaisi Job to bohot sari h pehle job paane k kabil to baniy… https://t.co/1D9Fo7sVRT
2022-05-25 20:29:51+00:00,1529560397757706240,"Sibal saheb lost his credibility for membership of upper house of Indian parliament. 
Congress party is legendary i… https://t.co/cuKEDEIsqO"
2022-05-25 20:29:50+00:00,1529560394343272448,No fewer than six aspirants have indicated interest to secure the gubernatorial ticket of the All Progressives Cong… https://t.co/HNrnhkx7WC
2022-05-25 20:29:49+00:00,1529560391571095553,"#Chhattisgarh के CM @bhupeshbaghel ने बुधवार को कहा कि झीरम घाटी नक्सली हमला राजनीतिक आपराधिक षड्यंत्र था.

https://t.co/3JkvOPOqhy"
2022-05-25 20:29:49+00:00,1529560388022706176,"Look, I’m not inciting violence. Peace love and empathy, but maybe congress would give a fuck if it was THEIR offic… https://t.co/jPubPgxHkd"
2022-05-25 20:29:47+00:00,1529560382922100736,@thekyliemanning Nothing. Not when the Rs in Congress are splitting up millions from the gun lobbies.
2022-05-25 20:29:42+00:00,1529560362017767424,The United States Congress is a weak body of government who only uses there temporary power for greed. I’m surprise… https://t.co/wgukVJ73U2
2022-05-25 20:29:42+00:00,1529560359459241985,Do you know why Congress thinks We the People are stupid?
2022-05-25 20:29:41+00:00,1529560354942222341,@warriors Honestly fuck that constitution at least for the guns section just don’t give guns to normal ppl idc if u… https://t.co/J7QhCBN32u
2022-05-25 20:29:40+00:00,1529560353201434625,"if you believe that congress plays no part in establishing and protecting the safety and livelihoods of Americans,… https://t.co/tAgZ5LkWi1"
2022-05-25 20:29:39+00:00,1529560346771525639,@bellsandthebull The Executive Branch can't sign laws that Congress doesn't pass. Congress can't pass gun control l… https://t.co/i3zk1HPs65
2022-05-25 20:29:38+00:00,1529560345366380546,@JPisFightinMad @AngieMaxwell1 @JonesForAR @Morehouse @MIT @jerrilynjonesmd Good to know.. Sure don’t need more wea… https://t.co/8zQLoDfgKh
2022-05-25 20:29:35+00:00,1529560332041179136,@RandPaul 3- have the potential to do it reforming gun control is not that difficult you and the republican Congres… https://t.co/waBPCS4Gyr
2022-05-25 20:29:34+00:00,1529560326303141888,"@Angry_Staffer 🚫 🔫
$70.5B - The US arms &amp; ammo industry in 2021.
$19.9B - The US arms &amp; ammo industry in 2020.… https://t.co/VFEQU1Ow8G"
2022-05-25 20:29:33+00:00,1529560324596277249,Imagine how fast the laws would change if a congress meeting got shot up instead of an elementary school
2022-05-25 20:29:30+00:00,1529560311921090560,It's the scientific congress of Argentinian and #NeotropicalOrnithology organized by #AvesArgentinas. It takes plac… https://t.co/luvDxkhplr
2022-05-25 20:29:30+00:00,1529560310679576579,"@VernonForGA What “militia” are you in, clown? If you’re not in one and Congress hasn’t called the militia into ser… https://t.co/ITHvSBBo5J"
2022-05-25 20:29:30+00:00,1529560308850872326,@RepJayapal You know what else saves lives? #MedicareForAll with a strong component for mental health treatment a n… https://t.co/ZvQm2gT7qy
2022-05-25 20:29:29+00:00,1529560305428500480,@POTUS Keep it up please. Congress is held hostage to stupid rules they made up themselves. Go around Congress. They are holding us back.
2022-05-25 20:29:28+00:00,1529560300218982401,Gun laws in New York and Chicago “don’t work” because gun are being moved a cross state lines from lax states. Ther… https://t.co/Xq0HzvaQPJ
2022-05-25 20:29:26+00:00,1529560292778205186,"@POTUS We must remember that the honoured people who wrote the 2nd Amendment, did it many decades before assault ri… https://t.co/rIafhBdWtT"
2022-05-25 20:29:24+00:00,1529560283915632640,@xtein13 Was he present for this Congress though? Or he was buying kebab by himself somewhere?
2022-05-25 20:29:22+00:00,1529560275564773376,"@hodgetwins Wrong, and every SCOTUS before the farce THAT WAS HELLER disagrees with your take. 

What “militia” are… https://t.co/gDsotmkmXq"
2022-05-25 20:29:21+00:00,1529560272456732672,"@MollysMommy1212 @rogertansey @ResisterNell #GOPDomesticTerrorists 
#BlueRevoltution
If you logic game all paths (C… https://t.co/B76Vp2fTfq"
2022-05-25 20:29:20+00:00,1529560269902721024,Congress https://t.co/d9wW3lnjrW
2022-05-25 20:29:20+00:00,1529560269604548608,@a_boss_sandwich @davidfrum The Republicans in Congress won’t vote for anything that the NRA doesn’t approve of. So… https://t.co/C98mf7yLLY
2022-05-25 20:29:17+00:00,1529560257390952449,"It is time for Republicans to be bold and decisive on the issue of life. 
https://t.co/7GdPXSCbse"
2022-05-25 20:29:17+00:00,1529560253909680129,If you want a good rundown of how much $$ the NRA or gun groups in general have given to Republicans in Congress...… https://t.co/Y2oZDxlbio
2022-05-25 20:29:15+00:00,1529560248729706498,"@RubenGallego @tedcruz This post is completely immature and out of line, grow up @RubenGallego, I don’t even like C… https://t.co/Eg0soCtiIZ"
2022-05-25 20:29:13+00:00,1529560240940888064,What in the actual hell is this!?   This guy is in Congress?!  God Lord almighty help us. https://t.co/BD1AAZdgbV
2022-05-25 20:29:13+00:00,1529560240882167810,"Crazy to see the crossing guards in my neighborhood today, taking hours out of their day to make sure kids get to a… https://t.co/SNnENTn1rA"
2022-05-25 20:29:10+00:00,1529560226013544449,Any so called leader who can look at these faces and continue down the road of their own political agenda is inhuma… https://t.co/RB6tOqqtYj
2022-05-25 20:29:05+00:00,1529560207243849729,"Hey @LindseyGrahamSC the gun lobby has spent $55,961  in support of you. Represent the voters, not the gun lobby, o… https://t.co/E1mHIyT4Kl"
2022-05-25 20:29:04+00:00,1529560202730647552,"Congress should not merely preserve the D.C. school choice program, it should expand it. via @TerryJeffrey… https://t.co/LzYyRHAKIR"
2022-05-25 20:29:03+00:00,1529560199098408960,@davidhogg111 @LePapillonBlu2 Of course you’re going to get in a partisan fight! It’s only dems who work together a… https://t.co/DBKRkWWJXC
2022-05-25 20:29:03+00:00,1529560197789798401,"News18 Evening Digest: Kapil Sibal Quits Congress, NIA Seeks Death Penalty for Yasin Malik &amp; Other Top Stories Thes… https://t.co/EThgKAMyFi"
2022-05-25 20:29:02+00:00,1529560191179669504,@jrpsaki And many of that 2/3 public support congress people who support not gun control. They are responsible as well.
2022-05-25 20:29:01+00:00,1529560190374264832,@iowakathy the democrats already have congress.
2022-05-25 20:29:01+00:00,1529560187811549185,"#ElSalvador | Despite growing complaints of human rights violations, President Nayib Bukele will ask the Congress t… https://t.co/oSX1cy5dcg"
2022-05-25 20:29:00+00:00,1529560184271654914,@Sandra_Congress @adz122 Bah par exemple ma sœur dit que des homo c'est des sale gouine ou des sale pd et je suis e… https://t.co/5GngBUs175
2022-05-25 20:28:58+00:00,1529560178122706945,If you #EndTheFilibuster then Congress could pass comm9n sense gun laws https://t.co/XGHH3S26q3
2022-05-25 20:28:57+00:00,1529560170791149570,"Gee, it's almost like there should be a law or something. If only there was someone in government charged by the Co… https://t.co/6YSNLfcUua"
2022-05-25 20:28:57+00:00,1529560170606514176,"Hey, @SenThomTillis, is it true the gun lobby has spent $4,421,333 on you and that’s why you vote to keep mass murd… https://t.co/NfoCFBxV8j"
2022-05-25 20:28:56+00:00,1529560169042132993,"@rachelvscott @MorganYoungTV Shame on him. So how is he in Congress? He could try, right?"
2022-05-25 20:28:56+00:00,1529560168614219778,"@RepRalphNorman Ralphie Boy, even with 19 children &amp; 2 teachers slaughtered by a madman with a war gun, you still d… https://t.co/HysEr0i7SP"
2022-05-25 20:28:56+00:00,1529560167087591425,"When peaceful protesters gathered outside Kavanaugh's home, Congress took quick action.  When 19 more people were s… https://t.co/MM2SgpWJgA"
2022-05-25 20:28:55+00:00,1529560165044871176,"@SNKenReid The Dems control the Whitehouse, Congress and the Senate ……and still they do nothing but talk , talk ,talk ……..do something ."
2022-05-25 20:28:55+00:00,1529560163715362817,"Hey @SenToomey the gun lobby has spent $1,475,448  in support of you. Represent the voters, not the gun lobby  https://t.co/vN3nf8RmM0"
2022-05-25 20:28:53+00:00,1529560156907921426,"What if, rather than trying to bring up one of the Democrats' gun/background check bills and have the motion to pro… https://t.co/jKuZS1nWaI"
2022-05-25 20:28:53+00:00,1529560156677279751,It's a country so dysfunctional that little kids keep getting shot to death but Congress hasn't passed a law to res… https://t.co/TB47eNWBrS
